,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,LotFrontagenan,MasVnrAreanan,GarageYrBltnan
366,1292,-0.11831060451862406,0.015625,-1.544009905751646,-1.676046416207657,1.0,0.25,0.0,0.037037037037037035,1.0,0.0,0.0,0.00018782870022539445,0.016000000000000004,1.0,0.015625,0.04000000000000001,-0.11796982167352538,-0.12890625,-13.663478017345035,-33.04156481481481,0.0,0.0,0.009000000000000001,0.009000000000000001,0.07407407407407407,6.54296875e-08,0.037037037037037035,0.1111111111111111,0.03125,0.03125,0.046875,0.015625,0.018518518518518517,1.2848456681793038e-09,0.023148148148148143,0.0,3.130072380352272e-08,2.7619570370042317e-09,0.25,0.03125,1.0,0.1111111111111111,-2.9969618372742746,7.631485881105225e-08,0.0,-2.7226672451556864,0.0,0.0,0.07407407407407407,0.125,0.005859375,0.037037037037037035,0.037037037037037035,-0.17824074074074073,0.0625,0.0,0.008000000000000002,0.016000000000000004,-17.42969797145004,0.037037037037037035,0.015625,9.259237721918991e-08,0.07407407407407407,0.1111111111111111,0.25,2.9392008369801747e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.25,0.0,-0.0984222389181067,-626.828125,0.07407407407407407,0.046875,0.0,0.0,0.0
367,1271,-0.11833502951353551,0.046875,-1.4836855000271192,-1.6562375556027016,1.0,0.25,0.0,0.07407407407407407,1.0,0.0,0.25,0.0015965439519158527,0.016000000000000004,1.0,0.046875,0.024000000000000007,-0.11522633744855966,-0.130859375,-13.663475353795482,-33.04153240740741,0.125,1.0,0.007000000000000001,0.007000000000000001,0.037037037037037035,0.0,0.07407407407407407,0.1111111111111111,0.0625,0.046875,0.046875,0.0625,0.027777777777777776,6.997124894240538e-09,0.023148148148148143,0.0,5.8051467705781495e-09,5.839566306808948e-09,0.25,0.03125,1.0,0.1111111111111111,-2.9563842771344864,2.1804245374586358e-08,0.0,-2.7156978203297415,0.07407407407407407,0.0,0.0,0.125,0.0,0.037037037037037035,0.07407407407407407,-0.17939814814814814,0.0625,0.037037037037037035,0.024000000000000007,0.03200000000000001,-17.429692712246432,0.1111111111111111,0.03125,2.0552701913047457e-07,0.07407407407407407,0.1111111111111111,0.25,4.257869320598308e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.25,0.0,-0.09691960931630353,-626.8125,0.07407407407407407,0.046875,1.0,0.0,0.0
368,372,-0.11833299409729289,0.046875,-1.4761843959101009,-1.658642496670879,1.0,0.25,0.0,0.037037037037037035,1.0,0.0,0.0,0.0015965439519158527,0.008000000000000002,1.0,0.046875,0.008000000000000002,-0.11934156378600823,-0.134765625,-13.66348296393706,-33.041625,0.0,0.0,0.003000000000000001,0.007000000000000001,0.037037037037037035,0.0,0.037037037037037035,0.1111111111111111,0.03125,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.03125,1.0,0.1111111111111111,-2.965779331463459,5.314784810055426e-08,0.0,-2.7138767698242274,0.0,0.0,0.07407407407407407,0.0,0.0078125,0.037037037037037035,0.037037037037037035,-0.17766203703703703,0.015625,0.037037037037037035,0.03200000000000001,0.016000000000000004,-17.42968369646882,0.1111111111111111,0.03125,2.3849551707973154e-07,0.07407407407407407,0.1111111111111111,0.0,0.0,3.6048735275031046e-07,0.0,0.0,0.0,0.0,0.0,0.0625,0.25,0.0,-0.0946656649135988,-626.84375,0.07407407407407407,0.046875,0.0,0.0,0.0
369,118,-0.11833910034602076,0.046875,-1.480137864848944,-1.6638600648557136,1.0,0.25,0.0,0.037037037037037035,1.0,0.015625,0.0,0.0004695717505634862,0.016000000000000004,1.0,0.046875,0.024000000000000007,-0.11796982167352538,-0.1328125,-13.66346508010435,-33.041402777777776,0.0,0.0,0.010000000000000002,0.010000000000000002,0.037037037037037035,0.0,0.037037037037037035,0.1111111111111111,0.0625,0.046875,0.046875,0.015625,0.023148148148148143,0.0,0.023148148148148143,0.0,8.825392049865428e-08,4.932066137507557e-09,0.25,0.046875,1.0,0.1111111111111111,-2.9655379229452477,0.0,0.0,-2.7291356262716118,0.0,0.0,0.037037037037037035,0.125,0.00390625,0.037037037037037035,0.037037037037037035,-0.17881944444444442,0.0625,0.0,0.008000000000000002,0.03200000000000001,-17.429671675432008,0.037037037037037035,0.03125,1.5081334168277143e-07,0.07407407407407407,0.1111111111111111,0.25,1.2710057673427782e-07,3.9103712840711643e-07,0.0,0.0,0.0,0.0,0.0,0.0625,0.25,0.0,-0.09691960931630353,-626.859375,0.1111111111111111,0.0625,0.0,0.0,0.0
370,832,-0.11831060451862406,0.0625,-1.5259227401371331,-1.6712626798734904,1.0,0.125,0.0,0.037037037037037035,1.0,0.0,0.0,0.00169045830202855,0.016000000000000004,1.0,0.0625,0.04000000000000001,-0.11522633744855966,-0.1328125,-13.663465460611429,-33.041412037037034,0.0,0.0,0.004000000000000001,0.003000000000000001,0.037037037037037035,0.0,0.037037037037037035,0.1111111111111111,0.0625,0.046875,0.046875,0.015625,0.023148148148148143,0.0,0.023148148148148143,0.0,4.7068757599282283e-08,2.6304352733373637e-09,0.25,0.0625,1.0,0.1111111111111111,-3.0073615858840608,6.813826679558238e-08,4.2746631821892227e-07,-2.726278631926962,0.0,0.0,0.07407407407407407,0.125,0.00390625,0.037037037037037035,0.07407407407407407,-0.17939814814814814,0.0625,0.0,0.008000000000000002,0.016000000000000004,-17.42967317806161,0.07407407407407407,0.03125,1.6834977676216345e-07,0.07407407407407407,0.1111111111111111,0.25,0.0,1.014252551805958e-06,0.0,0.0,0.0,0.0,0.0,0.0625,0.25,0.0,-0.09541697971450037,-626.875,0.07407407407407407,0.046875,0.0,0.0,0.0
371,253,-0.11833095868105027,0.046875,-1.4867138924241075,-1.6640108791577441,1.0,0.25,0.037037037037037035,0.037037037037037035,1.0,0.0,0.0,0.0009391435011269724,0.016000000000000004,1.0,0.046875,0.04000000000000001,-0.11659807956104251,-0.1328125,-13.663465841118509,-33.04141666666666,0.0,0.0,0.010000000000000002,0.010000000000000002,0.037037037037037035,0.0,0.07407407407407407,0.1111111111111111,0.0625,0.046875,0.046875,0.015625,0.023148148148148143,0.0,0.023148148148148143,0.0,6.260144760704544e-08,3.498478913538694e-09,0.25,0.0625,1.0,0.1111111111111111,-2.984150482046647,9.56207010698006e-08,0.0,-2.7124504144090125,0.0,0.0,0.07407407407407407,0.125,0.005859375,0.037037037037037035,0.07407407407407407,-0.17824074074074073,0.0625,0.0,0.008000000000000002,0.03200000000000001,-17.42967392937641,0.07407407407407407,0.03125,1.823789248256771e-07,0.07407407407407407,0.1111111111111111,0.25,2.1924849486662926e-07,2.7494798091125376e-07,0.0,0.0,0.0,0.0,0.0,0.0625,0.25,0.0,-0.09090909090909091,-626.84375,0.07407407407407407,0.046875,0.0,0.0,0.0
372,1427,-0.11833095868105027,0.046875,-1.4755544436794161,-1.661997070920195,1.0,0.25,0.037037037037037035,0.037037037037037035,1.0,0.0,0.0,0.002066115702479339,0.016000000000000004,1.0,0.046875,0.04000000000000001,-0.11522633744855966,-0.1328125,-13.663469646189297,-33.04146296296296,0.0,0.0,0.010000000000000002,0.010000000000000002,0.07407407407407407,1.0937500000000001e-07,0.07407407407407407,0.1111111111111111,0.0625,0.046875,0.046875,0.015625,0.027777777777777776,5.5621024596506666e-09,0.023148148148148143,0.0,1.749388824106658e-08,5.361703898819326e-09,0.25,0.0625,1.0,0.1111111111111111,-2.9610112556889354,1.0266165530534412e-07,0.0,-2.7009400006363977,0.037037037037037035,0.0,0.07407407407407407,0.125,0.005859375,0.037037037037037035,0.07407407407407407,-0.17881944444444442,0.0625,0.07407407407407407,0.024000000000000007,0.03200000000000001,-17.42968144252442,0.07407407407407407,0.03125,1.841325683336163e-07,0.07407407407407407,0.1111111111111111,0.25,2.716774827695189e-07,8.065140773396776e-07,0.0,0.0,0.0,0.0,0.0,0.0625,0.25,0.0,-0.09391435011269722,-626.84375,0.07407407407407407,0.046875,0.0,0.0,0.0
373,312,-0.11833910034602076,0.046875,-1.500018516097276,-1.6643462520942478,1.0,0.25,0.0,0.037037037037037035,1.0,0.0,0.0,0.0007513148009015778,0.016000000000000004,1.0,0.046875,0.024000000000000007,-0.11659807956104251,-0.130859375,-13.66348714951493,-33.04142592592593,0.0,0.0,0.010000000000000002,0.010000000000000002,0.037037037037037035,0.0,0.037037037037037035,0.07407407407407407,0.03125,0.03125,0.046875,0.015625,0.018518518518518517,3.782229672562453e-09,0.023148148148148143,0.0,2.2906795364984047e-08,4.2613051428065294e-09,0.25,0.0625,1.0,0.1111111111111111,-2.9734604482076303,0.0,0.0,-2.735606840633267,0.037037037037037035,0.0,0.037037037037037035,0.0,0.00390625,0.037037037037037035,0.037037037037037035,-0.17881944444444442,0.0625,0.037037037037037035,0.03200000000000001,0.016000000000000004,-17.42971600300526,0.037037037037037035,0.015625,8.417488838108173e-08,0.07407407407407407,0.1111111111111111,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.25,0.0,-0.09616829451540196,-626.828125,0.07407407407407407,0.046875,0.0,0.0,0.0
374,1134,-0.11833095868105027,0.046875,-1.4761843959101009,-1.662803416718313,1.0,0.25,0.037037037037037035,0.037037037037037035,1.0,0.0,0.0,0.0009391435011269724,0.016000000000000004,1.0,0.046875,0.04000000000000001,-0.11385459533607681,-0.1328125,-13.663469265682219,-33.04145833333333,0.0,0.0,0.010000000000000002,0.010000000000000002,0.037037037037037035,0.0,0.07407407407407407,0.1111111111111111,0.0625,0.046875,0.046875,0.015625,0.027777777777777776,3.2482678364359892e-09,0.023148148148148143,0.0,4.267567355668261e-08,4.945218313874243e-09,0.25,0.0625,1.0,0.1111111111111111,-2.9647250854005605,9.970899707753553e-08,0.0,-2.7032248970264536,0.0,0.0,0.07407407407407407,0.125,0.005859375,0.037037037037037035,0.07407407407407407,-0.17708333333333331,0.0625,0.037037037037037035,0.024000000000000007,0.03200000000000001,-17.42968069120962,0.07407407407407407,0.03125,1.634395749399337e-07,0.07407407407407407,0.1111111111111111,0.25,0.0,9.470430453609852e-07,0.0,0.0,0.0,0.0,0.0,0.0625,0.25,0.0,-0.09541697971450037,-626.828125,0.07407407407407407,0.046875,0.0,0.0,0.0
375,396,-0.11833910034602076,0.046875,-1.4844258124807712,-1.6630020702311836,1.0,0.25,0.0,0.037037037037037035,1.0,0.0,0.0,0.0004695717505634862,0.016000000000000004,1.0,0.046875,0.024000000000000007,-0.11796982167352538,-0.130859375,-13.663484105458299,-33.04163888888889,0.0,0.0,0.0020000000000000005,0.0010000000000000002,0.037037037037037035,0.0,0.037037037037037035,0.1111111111111111,0.03125,0.03125,0.046875,0.046875,0.009259259259259259,4.110393717681842e-09,0.023148148148148143,0.0,3.177141137951554e-08,5.015363254496573e-09,0.25,0.03125,1.0,0.1111111111111111,-2.96463025401551,0.0,0.0,-2.728394231322499,0.037037037037037035,0.0,0.037037037037037035,0.0,0.005859375,0.037037037037037035,0.037037037037037035,-0.17824074074074073,0.0625,0.0,0.008000000000000002,0.03200000000000001,-17.429709992486853,0.037037037037037035,0.015625,2.09034306146353e-07,0.07407407407407407,0.1111111111111111,0.25,6.990531720385281e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.25,0.0,-0.09541697971450037,-626.8125,0.07407407407407407,0.046875,0.0,0.0,0.0
376,359,-0.11832688784856503,0.046875,-1.4690969975904147,-1.6654226832035408,1.0,0.25,0.037037037037037035,0.037037037037037035,1.0,0.0,0.0,0.0015965439519158527,0.016000000000000004,1.0,0.046875,0.03200000000000001,-0.11796982167352538,-0.134765625,-13.66348334444414,-33.04162962962963,0.25,0.0,0.0020000000000000005,0.006000000000000002,0.07407407407407407,2.9296875e-08,0.037037037037037035,0.1111111111111111,0.03125,0.03125,0.046875,0.046875,0.009259259259259259,1.6686307378951999e-09,0.009259259259259259,9.180257855232518e-08,3.6713630927440185e-08,4.655870433807134e-09,0.25,0.0625,1.0,0.037037037037037035,-2.9555765703407952,0.0,0.0,-2.7209990731019396,0.0,0.125,0.037037037037037035,0.0,0.005859375,0.037037037037037035,0.07407407407407407,-0.17824074074074073,0.015625,0.0,0.008000000000000002,0.04000000000000001,-17.42970848985725,0.037037037037037035,0.015625,1.0100986605729808e-07,0.07407407407407407,0.1111111111111111,0.25,2.6691121114198347e-07,0.0,1.747954393943545e-06,0.0,0.0,0.0,0.0,0.0625,0.25,0.0,-0.0946656649135988,-626.875,0.07407407407407407,0.0,0.0,0.0,0.0
377,264,-0.11833299409729289,0.015625,-1.500018516097276,-1.6671553259903649,1.0,0.25,0.0,0.037037037037037035,1.0,0.015625,0.0,0.0003756574004507889,0.016000000000000004,1.0,0.046875,0.008000000000000002,-0.11796982167352538,-0.12890625,-13.66349437914943,-33.04143055555556,0.0,0.0,0.0020000000000000005,0.0010000000000000002,0.037037037037037035,0.0,0.037037037037037035,0.1111111111111111,0.015625,0.03125,0.046875,0.015625,0.013888888888888888,1.301531975558256e-09,0.027777777777777776,2.1607953863336402e-07,0.0,4.059638438517331e-09,0.25,0.03125,1.0,0.1111111111111111,-2.976087961315358,0.0,2.0838983013172458e-06,-2.7221937855848384,0.037037037037037035,0.0,0.037037037037037035,0.0,0.005859375,0.037037037037037035,0.037037037037037035,-0.17824074074074073,0.0625,0.0,0.008000000000000002,0.016000000000000004,-17.429696468820435,0.037037037037037035,0.03125,1.6975269156851482e-07,0.07407407407407407,0.1111111111111111,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.25,0.0,-0.09691960931630353,-626.8125,0.07407407407407407,0.046875,0.0,0.0,0.0
378,360,-0.11833095868105027,0.046875,-1.4774682746736367,-1.6612996142157397,1.0,0.25,0.037037037037037035,0.037037037037037035,1.0,0.0625,0.0,0.002066115702479339,0.016000000000000004,1.0,0.046875,0.04000000000000001,-0.11385459533607681,-0.1328125,-13.663468124160982,-33.041444444444444,0.0,0.0,0.010000000000000002,0.010000000000000002,0.07407407407407407,1.2939453125e-07,0.07407407407407407,0.1111111111111111,0.0625,0.046875,0.046875,0.046875,0.027777777777777776,5.3173699514260364e-09,0.023148148148148143,0.0,1.019823081317783e-08,4.761087844740629e-09,0.25,0.0625,1.0,0.1111111111111111,-2.9674500604747176,9.516644595783005e-08,0.0,-2.7053803595925303,0.037037037037037035,0.0,0.07407407407407407,0.125,0.005859375,0.037037037037037035,0.07407407407407407,-0.17766203703703703,0.0625,0.037037037037037035,0.024000000000000007,0.03200000000000001,-17.429678437265213,0.07407407407407407,0.03125,2.0763139134000165e-07,0.07407407407407407,0.1111111111111111,0.25,3.304614995091224e-07,4.5824663485208956e-07,0.0,0.0,3.3817997685185184e-06,0.0,0.0,0.0625,0.25,0.0,-0.09541697971450037,-626.875,0.07407407407407407,0.046875,0.0,0.0,0.0
379,986,-0.1183044982698962,0.046875,-1.4844258124807712,-1.6620410416754243,1.0,0.25,0.0,0.037037037037037035,1.0,0.0,0.0,0.0004695717505634862,0.016000000000000004,1.0,0.0,0.024000000000000007,-0.11796982167352538,-0.1328125,-13.663486388500772,-33.041666666666664,0.0,0.0,0.004000000000000001,0.003000000000000001,0.037037037037037035,0.0,0.037037037037037035,0.1111111111111111,0.03125,0.03125,0.046875,0.015625,0.018518518518518517,5.784586558036692e-09,0.023148148148148143,0.0,9.727543237185006e-09,5.103044430274486e-09,0.125,0.03125,0.0,0.1111111111111111,-2.963690956280012,0.0,0.0,-2.7276270015826727,0.037037037037037035,0.0,0.037037037037037035,0.0,0.005859375,0.037037037037037035,0.037037037037037035,-0.17881944444444442,0.0625,0.0,0.008000000000000002,0.016000000000000004,-17.42971450037566,0.037037037037037035,0.015625,8.417488838108173e-08,0.07407407407407407,0.1111111111111111,0.25,0.0,2.932778463053373e-07,0.0,0.0,0.0,0.0,0.0,0.0625,0.25,0.0,-0.09391435011269722,-626.84375,0.037037037037037035,0.046875,0.0,0.0,0.0
380,1141,-0.11833910034602076,0.046875,-1.4907728983468054,-1.6649815564293862,1.0,0.25,0.0,0.037037037037037035,1.0,0.015625,0.0,0.0007513148009015778,0.016000000000000004,1.0,0.046875,0.024000000000000007,-0.11796982167352538,-0.12890625,-13.663486007993692,-33.041662037037035,0.0,0.0,0.006000000000000002,0.005000000000000001,0.037037037037037035,0.0,0.037037037037037035,0.1111111111111111,0.03125,0.03125,0.046875,0.03125,0.018518518518518517,4.738911295622368e-09,0.023148148148148143,0.0,7.844792933213714e-09,4.173623967028617e-09,0.25,0.03125,1.0,0.1111111111111111,-2.974587227312237,0.0,0.0,-2.736527207420706,0.037037037037037035,0.0,0.037037037037037035,0.0,0.00390625,0.037037037037037035,0.037037037037037035,-0.17939814814814814,0.0625,0.0,0.008000000000000002,0.016000000000000004,-17.429685950413223,0.037037037037037035,0.03125,2.946121093337861e-07,0.07407407407407407,0.1111111111111111,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.25,0.0,-0.09541697971450037,-626.84375,0.0,0.0,0.0,0.0,0.0
381,1350,-0.11832892326480765,0.015625,-1.500018516097276,-1.6675040861882326,1.0,0.125,0.0,0.037037037037037035,1.0,0.0,0.0,0.0003756574004507889,0.016000000000000004,1.0,0.046875,0.04000000000000001,-0.11385459533607681,-0.1328125,-13.66351606805293,-33.04149537037037,0.0,0.0,0.004000000000000001,0.003000000000000001,0.037037037037037035,0.0,0.037037037037037035,0.07407407407407407,0.015625,0.03125,0.03125,0.015625,0.013888888888888888,1.4405845370495226e-09,0.023148148148148143,0.0,3.3340369966158286e-08,2.998696211604595e-09,0.0,0.015625,0.0,0.1111111111111111,-2.9753901475196827,1.3797999026105432e-07,1.0953824404359884e-06,-2.6963759088598556,0.0,0.0,0.07407407407407407,0.0,0.0078125,0.037037037037037035,0.037037037037037035,-0.17708333333333331,0.0625,0.0,0.008000000000000002,0.0,-17.42969196093163,0.0,0.0,0.0,0.0,0.0,0.25,0.0,3.299375770935045e-07,1.1890846217303028e-07,0.0,0.0,0.0,0.0,0.0625,0.25,0.0,-0.09090909090909091,-626.84375,0.07407407407407407,0.046875,0.0,0.0,1.0
382,727,-0.11833910034602076,0.046875,-1.4836855000271192,-1.6568669506396432,1.0,0.25,0.037037037037037035,0.037037037037037035,1.0,0.015625,0.0,0.0015026296018031556,0.016000000000000004,1.0,0.046875,0.024000000000000007,-0.11659807956104251,-0.125,-13.663471929231772,-33.041402777777776,0.25,0.0,0.0020000000000000005,0.007000000000000001,0.07407407407407407,6.347656250000001e-08,0.07407407407407407,0.07407407407407407,0.03125,0.046875,0.046875,0.015625,0.027777777777777776,4.494178787397738e-09,0.023148148148148143,0.0,5.648250911913874e-09,3.857971734228133e-09,0.25,0.0625,1.0,0.1111111111111111,-2.9438046947022736,0.0,0.0,-2.711383662841611,0.037037037037037035,0.0,0.07407407407407407,0.0,0.005859375,0.037037037037037035,0.07407407407407407,-0.17881944444444442,0.0625,0.037037037037037035,0.03200000000000001,0.03200000000000001,-17.429685950413223,0.1111111111111111,0.03125,1.8939349885743392e-07,0.07407407407407407,0.1111111111111111,0.25,4.6391710508011414e-07,2.6883802577989256e-07,0.0,1.3882901781551593e-06,0.0,0.0,0.0,0.0625,0.25,0.0,-0.09090909090909091,-626.828125,0.07407407407407407,0.046875,1.0,0.0,0.0
383,1394,-0.1183044982698962,0.015625,-1.4907728983468054,-1.6620963702828264,1.0,0.125,0.0,0.037037037037037035,1.0,0.0,0.0,0.0003756574004507889,0.016000000000000004,1.0,0.0,0.008000000000000002,-0.11659807956104251,-0.12890625,-13.663503511319325,-33.041435185185186,0.0,0.0,0.0020000000000000005,0.0010000000000000002,0.037037037037037035,0.0,0.037037037037037035,0.1111111111111111,0.015625,0.015625,0.046875,0.015625,0.023148148148148143,0.0,0.023148148148148143,0.0,3.78119019380901e-08,2.113116336247682e-09,0.25,0.0625,0.0,0.1111111111111111,-2.9610999564005986,7.847257059291238e-08,0.0,-2.705657324299284,0.0,0.0,0.07407407407407407,0.0,0.005859375,0.07407407407407407,0.037037037037037035,-0.17766203703703703,0.0625,0.037037037037037035,0.024000000000000007,0.016000000000000004,-17.42967468069121,0.037037037037037035,0.03125,2.3568968746702886e-07,0.1111111111111111,0.1111111111111111,0.25,0.0,1.5274887828402986e-07,1.2604296990341207e-06,0.0,0.0,0.0,0.0,0.0625,0.25,0.0,-0.09691960931630353,-626.84375,0.07407407407407407,0.046875,0.0,0.0,0.0
384,17,-0.11833910034602076,0.046875,-1.4836855000271192,-1.6617963280993784,1.0,0.25,0.037037037037037035,0.037037037037037035,1.0,0.0625,0.0,0.0007513148009015778,0.016000000000000004,1.0,0.046875,0.024000000000000007,-0.11659807956104251,-0.12890625,-13.663478778359192,-33.04157407407408,0.0,0.0,0.0020000000000000005,0.0010000000000000002,0.07407407407407407,4.39453125e-08,0.037037037037037035,0.1111111111111111,0.03125,0.03125,0.046875,0.015625,0.018518518518518517,3.2148952216780847e-09,0.023148148148148143,0.0,3.341881789549042e-08,4.401595024051189e-09,0.25,0.0625,1.0,0.1111111111111111,-2.9717049547263663,0.0,0.0,-2.7341729323462607,0.037037037037037035,0.0,0.037037037037037035,0.0,0.00390625,0.037037037037037035,0.037037037037037035,-0.17881944444444442,0.0625,0.037037037037037035,0.024000000000000007,0.03200000000000001,-17.42969947407964,0.1111111111111111,0.03125,1.6834977676216345e-07,0.07407407407407407,0.1111111111111111,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.125,1.8797623443321813e-10,-0.09767092411720511,-626.8125,0.07407407407407407,0.046875,1.0,0.0,0.0
385,996,-0.11833299409729289,0.046875,-1.499014314917476,-1.668314628233102,1.0,0.25,0.037037037037037035,0.037037037037037035,1.0,0.0,0.125,0.00028174305033809165,0.008000000000000002,1.0,0.046875,0.008000000000000002,-0.11934156378600823,-0.12890625,-13.663487910529087,-33.041666666666664,0.0,0.0,0.004000000000000001,0.003000000000000001,0.037037037037037035,0.0,0.037037037037037035,0.1111111111111111,0.03125,0.03125,0.046875,0.015625,0.018518518518518517,2.1358473445058554e-09,0.023148148148148143,0.0,2.847659834756578e-08,3.274891915305018e-09,0.25,0.03125,1.0,0.1111111111111111,-2.985805454080697,5.1785082764642605e-08,0.0,-2.725185538170213,0.037037037037037035,0.0,0.037037037037037035,0.125,0.005859375,0.037037037037037035,0.037037037037037035,-0.17881944444444442,0.0625,0.0,0.008000000000000002,0.016000000000000004,-17.429717505634862,0.037037037037037035,0.015625,1.0697225398429139e-07,0.07407407407407407,0.1111111111111111,0.25,0.0,3.482674424875881e-07,0.0,0.0,5.696614583333334e-07,0.0,0.0,0.03125,0.25,0.0,-0.09391435011269722,-626.875,0.07407407407407407,0.0,0.0,0.0,0.0
386,1140,-0.11833706492977814,0.046875,-1.4658931637456467,-1.6636907273161627,1.0,0.25,0.037037037037037035,0.037037037037037035,1.0,0.0,0.0,0.00028174305033809165,0.016000000000000004,1.0,0.046875,0.024000000000000007,-0.11796982167352538,-0.1328125,-13.66349780371314,-33.041666666666664,0.0,0.0,0.005000000000000001,0.0020000000000000005,0.037037037037037035,0.0,0.037037037037037035,0.0,0.015625,0.03125,0.046875,0.015625,0.009259259259259259,3.58755608647468e-09,0.023148148148148143,0.0,2.1180940919677028e-08,4.011413791839479e-09,0.25,0.03125,1.0,0.1111111111111111,-2.9635514552435853,0.0,0.0,-2.727513055450538,0.0,0.0,0.037037037037037035,0.0,0.005859375,0.037037037037037035,0.037037037037037035,-0.17824074074074073,0.0,0.037037037037037035,0.03200000000000001,0.016000000000000004,-17.42969797145004,0.037037037037037035,0.03125,1.736107072859811e-07,0.07407407407407407,0.1111111111111111,0.25,0.0,0.0,1.284211391468727e-06,0.0,1.1393229166666668e-06,0.0,0.0,0.0625,0.25,0.0,-0.09616829451540196,-626.859375,0.07407407407407407,0.046875,0.0,0.0,0.0
387,762,-0.11833706492977814,0.015625,-1.4907728983468054,-1.665443265956623,1.0,0.25,0.0,0.037037037037037035,1.0,0.03125,0.0,0.00028174305033809165,0.008000000000000002,1.0,0.046875,0.024000000000000007,-0.11796982167352538,-0.1328125,-13.663496281684825,-33.041666666666664,0.0,0.0,0.0020000000000000005,0.0010000000000000002,0.037037037037037035,0.0,0.037037037037037035,0.1111111111111111,0.0625,0.03125,0.046875,0.03125,0.013888888888888888,2.2526514961585196e-09,0.023148148148148143,0.0,5.805146770578148e-08,5.0197473132854695e-09,0.25,0.03125,1.0,0.1111111111111111,-2.957660507625315,0.0,0.0,-2.7227012582560093,0.0,0.0,0.037037037037037035,0.0,0.00390625,0.037037037037037035,0.0,-0.17881944444444442,0.046875,0.0,0.008000000000000002,0.016000000000000004,-17.429703230653644,0.037037037037037035,0.03125,1.5432062869864984e-07,0.07407407407407407,0.1111111111111111,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.25,0.0,-0.09241172051089407,-626.828125,0.07407407407407407,0.046875,0.0,0.0,0.0
388,352,-0.11831874618359454,0.046875,-1.4836855000271192,-1.6674741580356114,1.0,0.25,0.037037037037037035,0.07407407407407407,1.0,0.0,0.125,0.0015965439519158527,0.016000000000000004,1.0,0.046875,0.024000000000000007,-0.11522633744855966,-0.1328125,-13.663472690245928,-33.0415,0.0,0.0,0.0020000000000000005,0.0010000000000000002,0.037037037037037035,0.0,0.037037037037037035,0.1111111111111111,0.0625,0.046875,0.046875,0.0625,0.027777777777777776,6.018194861342021e-09,0.023148148148148143,0.0,2.9104181782222878e-08,6.370037420265317e-09,0.25,0.046875,1.0,0.1111111111111111,-2.9516719886227616,0.0,0.0,-2.7178097635758505,0.037037037037037035,0.0,0.037037037037037035,0.125,0.00390625,0.037037037037037035,0.07407407407407407,-0.17824074074074073,0.0625,0.037037037037037035,0.024000000000000007,0.03200000000000001,-17.429687453042824,0.07407407407407407,0.03125,1.5607427220658907e-07,0.07407407407407407,0.1111111111111111,0.25,0.0,4.887964105088956e-07,0.0,0.0,1.663773148148148e-06,0.0,0.0,0.0625,0.25,0.0,-0.09090909090909091,-626.875,0.07407407407407407,0.0,1.0,0.0,0.0
